Date,Adj Close,Close,High,Low,Open,Volume,30d_MA,90d_MA,RSI,MACD,MACD_Signal,BB_MA,BB_Upper,BB_Lower,Typical_Price,Cumulative_TPV,Cumulative_Volume,VWAP
2024-11-25,338.5899963378906,338.5899963378906,361.92999267578125,338.20001220703125,360.1400146484375,95890900,281.33899943033856,244.24688924153645,70.85427172374892,25.891538777585822,24.013924501944246,305.75149765014646,385.3566636904929,226.14633160980003,346.24000040690106,1996264529061.3823,7948017400,251.16509295278874
2024-11-26,338.2300109863281,338.2300109863281,346.9599914550781,335.6600036621094,341.0,62295900,285.29433288574216,245.21044498019748,64.42922444015066,24.810646995459763,24.173269000647352,309.6869987487793,387.4293596816847,231.94463781587385,340.28333536783856,2017462785693.1235,8010313300,251.85816211372452
2024-11-27,332.8900146484375,332.8900146484375,342.54998779296875,326.5899963378906,341.79998779296875,57896400,289.0129999796549,246.17166731092664,60.633650264291525,23.255069429854473,23.989629086488776,313.45400009155276,387.7857044548282,239.12229572827735,334.00999959309894,2036800762233.5654,8068209700,252.44767277597722
2024-11-29,345.1600036621094,345.1600036621094,345.45001220703125,334.6499938964844,336.0799865722656,37167600,293.15533345540365,247.60688951280383,57.61741425109561,22.75009958404803,23.741723186000627,318.2194999694824,387.42600046856387,249.01299947040093,341.7533365885417,2049502913546.5537,8105377300,252.85718822078198
2024-12-02,357.0899963378906,357.0899963378906,360.0,351.1499938964844,352.3800048828125,77986500,297.70166676839193,249.12733391655817,52.526908186845354,23.046887871765705,23.602756123153643,323.625,386.6750745981817,260.5749254018183,356.0799967447917,2077272346212.6914,8183363800,253.84088951449175
2024-12-03,351.4200134277344,351.4200134277344,355.69000244140625,348.20001220703125,351.79998779296875,58267200,302.1206670125326,250.58977847629123,59.21255034667942,22.564465382167214,23.395097974956357,329.0540008544922,380.4341045332135,277.6738971757709,351.77000935872394,2097768999701.998,8241631000,254.53323495094577
2024-12-04,357.92999267578125,357.92999267578125,358.1000061035156,348.6000061035156,353.0,50810900,306.78600006103517,251.9878894382053,60.71512417482493,22.448668723412425,23.205812124647572,334.3785003662109,372.1659412195518,296.59105951287,354.8766682942708,2115800602607.0315,8292441900,255.14807678146428
2024-12-05,369.489990234375,369.489990234375,375.42999267578125,359.5,359.8699951171875,81403600,311.9806666056315,253.6197782728407,73.95450066320812,23.02428460828247,23.169506621374552,338.42649993896487,372.71777970154596,304.13522017638377,368.13999430338544,2145768523447.3066,8373845500,256.24649074876135
2024-12-06,389.2200012207031,389.2200012207031,389.489990234375,370.79998779296875,377.4200134277344,81455800,316.271999613444,255.365889316135,75.9666606202176,24.78678471518657,23.492962240136958,343.04199981689453,378.6296673991152,307.45433223467387,383.1699930826823,2176979941769.851,8455301300,257.46923315078686
2024-12-09,389.7900085449219,389.7900085449219,404.79998779296875,378.010009765625,397.6099853515625,96359200,320.29199981689453,257.2873338487413,72.30233888267456,25.930661055972905,23.98050200330415,346.47050018310546,386.17963820290583,306.7613621633051,390.8666687011719,2214643541272.561,8551660500,258.97234125145184
2024-12-10,400.989990234375,400.989990234375,409.7300109863281,390.8500061035156,392.67999267578125,97563600,324.90799916585286,259.43533376057945,73.22410682064236,27.42480019214679,24.66936164107268,349.0199996948242,395.631027917986,302.4089714716624,400.52333577473956,2253720039794.7534,8649224100,260.5690422329043
2024-12-11,424.7699890136719,424.7699890136719,424.8800048828125,402.3800048828125,409.70001220703125,104287600,330.4163324991862,261.94522247314455,79.93489725372493,30.17986864656143,25.77146304217043,353.83399963378906,410.3520553555701,297.31594391200804,417.3433329264323,2297243774361.652,8753511700,262.4368199978132
2024-12-12,418.1000061035156,418.1000061035156,429.29998779296875,415.0,424.8399963378906,87752200,335.7679997762044,264.36144476996526,77.53370740670852,31.46238952659968,26.909648339056282,358.2270004272461,420.3988397891649,296.05516106532724,420.7999979654948,2334169899943.1196,8841263900,264.0086221092348
2024-12-13,436.2300109863281,436.2300109863281,436.29998779296875,415.7099914550781,420.0,89000200,341.9806666056315,267.07777828640405,78.3262454842987,33.5549360241007,28.23870587606517,364.47950134277346,431.6783844941295,297.28061819141743,429.413330078125,2372387772202.739,8930264100,265.65706743238854
2024-12-16,463.0199890136719,463.0199890136719,463.19000244140625,436.1499938964844,441.0899963378906,114083800,349.1153330485026,270.0131115383572,88.76084970914071,36.949095361656305,29.980783773183397,371.59450073242186,448.6896525261176,294.49934893872614,454.1199951171875,2424195506901.689,9044347900,268.0343053700631
2024-12-17,479.8599853515625,479.8599853515625,483.989990234375,457.510009765625,475.8999938964844,131223000,357.01599934895836,273.12266693115237,90.01075073216194,40.53062622730329,32.09075226400738,378.65050048828124,467.9502914842045,289.35070949235796,473.7866617838542,2486367214020.9517,9175570900,270.97684069129167
2024-12-18,440.1300048828125,440.1300048828125,488.5400085449219,427.010009765625,466.5,149340800,363.3056660970052,275.81866692437063,75.36665003488056,39.70543827863861,33.61368946693363,383.35700073242185,475.29439542559453,291.4196060392492,451.8933410644531,2553853327090.19,9324911700,273.8742638270977
2024-12-19,436.1700134277344,436.1700134277344,456.3599853515625,420.0199890136719,451.8800048828125,118566100,368.2269999186198,278.35577816433374,72.40854414524134,38.29054312268556,34.549060198084014,388.0640014648437,480.7291912961252,295.3988116335623,437.51666259765625,2605727971459.41,9443477800,275.9288502228925
2024-12-20,421.05999755859375,421.05999755859375,447.0799865722656,417.6400146484375,425.510009765625,132216200,372.3653330485026,280.79666697184246,65.50788596763405,35.54029017478308,34.74730619342383,392.13500061035154,482.9788461092585,301.2911551114446,428.5933329264323,2662394953284.278,9575694000,278.0367619604676
2024-12-23,430.6000061035156,430.6000061035156,434.510009765625,415.4100036621094,431.0,72698100,376.01133321126304,283.2017781575521,68.84161848367734,33.74154236249103,34.54615342723727,396.03700103759763,486.4264902882808,305.6475117869145,426.8400065104167,2693425410761.5728,9648392100,279.15795531999294
2024-12-24,462.2799987792969,462.2799987792969,462.7799987792969,435.1400146484375,435.8999938964844,59551800,379.7539998372396,285.9368893093533,72.17476930228491,34.47492691260953,34.53190812431173,402.221501159668,492.98637897028584,311.4566233490501,453.40000406901044,2720426197123.8896,9707943900,280.2268147762874
2024-12-26,454.1300048828125,454.1300048828125,465.3299865722656,451.0199890136719,465.1600036621094,76366400,383.94200032552084,288.50811157226565,68.25082696760646,34.00649732437762,34.426825964324905,408.01650085449216,496.34565914896615,319.6873425600182,456.82666015625,2755312404584.046,9784310300,281.60517400843736
2024-12-27,431.6600036621094,431.6600036621094,450.0,426.5,449.5199890136719,82666800,387.3226674397786,290.8476671006944,59.04441530244565,31.459476924830653,33.833356156426056,412.95500030517576,494.3726263971583,331.53737421319323,436.05333455403644,2791359538380.9575,9866977100,282.8991605119827
2024-12-30,417.4100036621094,417.4100036621094,427.0,415.75,419.3999938964844,64941000,390.86366780598956,293.00477820502385,55.56182103592152,27.968683427466715,32.66042161063419,416.56750030517577,491.4704186556475,341.66458195470403,420.05333455403644,2818638221980.2314,9931918100,283.79595900818305
2024-12-31,403.8399963378906,403.8399963378906,427.92999267578125,402.5400085449219,423.7900085449219,76825100,393.63433430989585,295.1512225680881,50.56847780843158,23.83249211532126,30.894835711571602,418.9050003051758,488.7390318925445,349.0709687178071,411.43666585286456,2850246884978.0444,10008743200,284.77570340480355
2025-01-02,379.2799987792969,379.2799987792969,392.7300109863281,373.0400085449219,390.1000061035156,109710700,394.9856679280599,296.9174446953667,40.95446429351641,18.361088950244607,28.388086359306204,420.2979995727539,485.41630518836666,355.1796939571411,381.68333943684894,2892121631325.9985,10118453900,285.8264375080069
2025-01-03,410.44000244140625,410.44000244140625,411.8800048828125,379.45001220703125,381.4800109863281,95423300,397.1336680094401,299.1088890923394,48.612016300374215,16.350832187686194,25.980635524982205,422.92350006103516,481.3437866718768,364.5032134501935,400.5900065104167,2930347251694.244,10213877200,286.8986178622007
2025-01-06,411.04998779296875,411.04998779296875,426.42999267578125,401.70001220703125,423.20001220703125,85516500,399.43433430989586,301.3515555487739,45.12808067638927,14.63817022583271,23.712142465152308,425.00149993896486,478.1366713969337,371.866328480996,413.05999755859375,2965670696975.464,10299393700,287.94614356527256
2025-01-07,394.3599853515625,394.3599853515625,414.3299865722656,390.0,405.8299865722656,75699500,401.2583333333333,303.4472220526801,36.17509462084621,11.798128092577997,21.329339590637446,425.2584991455078,477.7103044161582,372.80669387485744,399.5633239746094,2995917440818.6797,10375093200,288.7605328517608
2025-01-08,394.94000244140625,394.94000244140625,402.5,387.3999938964844,392.95001220703125,73038800,402.67100016276044,305.54344431559247,31.703011332507998,9.484841424487627,18.960439957407484,425.51599884033203,477.28071494120655,373.7512827394575,394.94666544596356,3024763871326.8545,10448132000,289.50283852911264
2025-01-10,394.739990234375,394.739990234375,399.2799987792969,377.2900085449219,391.3999938964844,62287300,404.54266662597655,307.55044420030384,38.21222465549839,7.548392589103912,16.67803048374677,425.20349884033203,477.66243955509054,372.7445581255735,390.43666585286456,3049083117063.8315,10510419300,290.1009969282416
2025-01-13,403.30999755859375,403.30999755859375,403.7900085449219,380.07000732421875,383.2099914550781,67580500,406.7119995117188,309.6916663275825,41.66581912835909,6.628857560588756,14.668195899115169,424.1304992675781,477.49681644923976,370.76418208591645,395.7233378092448,3075826298094.6494,10577999800,290.77579469179506
2025-01-14,396.3599853515625,396.3599853515625,422.6400146484375,394.5400085449219,414.3399963378906,84565000,408.8276652018229,311.65777723524303,43.46491512794998,5.278464669190157,12.790249653130168,423.04349822998046,477.79466984066636,368.29232661929456,404.5133361816406,3110033968368.8496,10662564800,291.6778492515093
2025-01-15,428.2200012207031,428.2200012207031,429.79998779296875,405.6600036621094,409.8999938964844,81375500,411.59633178710936,313.858332824707,49.436818662368495,6.701850824530823,11.5725698874103,422.6429977416992,477.10444778182165,368.1815477015768,421.22666422526044,3144311498783.512,10743940300,292.65906278197696
2025-01-16,413.82000732421875,413.82000732421875,424.0,409.1300048828125,423.489990234375,68335200,413.4873321533203,316.11488850911456,37.51160216614664,6.591947577576377,10.576445425443517,420.18299865722656,471.3077112788632,369.0582860355899,415.65000406901044,3172715024941.569,10812275500,293.43638394541176
2025-01-17,426.5,426.5,439.739990234375,419.75,421.5,94991400,415.98999837239586,318.45077735053167,43.042055379515304,7.4422285225880955,9.949602044872433,417.51499938964844,460.4382957418899,374.591703037407,428.663330078125,3213434354794.352,10907266900,294.6140755750968
2025-01-21,424.07000732421875,424.07000732421875,433.20001220703125,406.30999755859375,432.6400146484375,87320900,418.1946655273438,320.64966634114586,47.87407018511417,7.829745761522531,9.525630788202454,416.7119995117188,458.43811902497345,374.9858799984641,421.19333902994794,3250213336232.452,10994587800,295.6193897721615
2025-01-22,415.1099853515625,415.1099853515625,428.0,414.5899963378906,416.80999755859375,60963300,419.71533203125,322.7272216796875,49.33609932920196,7.329368674418561,9.086378365445675,415.6589981079102,456.36811745467514,374.9498787611452,419.2333272298177,3275771183330.362,11055551100,296.30103046878975
2025-01-23,412.3800048828125,412.3800048828125,420.7300109863281,408.95001220703125,416.05999755859375,50690600,420.4873321533203,324.75577731662327,52.6296362492668,6.63603355539783,8.596309403436107,415.2249984741211,455.87670984693926,374.5732871013029,414.02000935872394,3296758106016.761,11106241700,296.8383180438763
2025-01-24,406.5799865722656,406.5799865722656,418.8800048828125,405.7799987792969,414.45001220703125,56427100,421.0469980875651,326.7145550198025,59.50423935359366,5.55451844244169,7.987951211237224,414.0239974975586,454.17939323534085,373.8686017597763,410.413330078125,3319916540034.4126,11162668800,297.4124377885701
2025-01-27,397.1499938964844,397.1499938964844,406.69000244140625,389.0,394.79998779296875,58125500,420.9189982096354,328.60755496554907,44.548361793278225,3.891628058525498,7.168686580694879,410.76749725341796,444.4944489736176,377.04054553321834,397.6133321126302,3343028013770.1255,11220794300,297.9314943657888
2025-01-28,398.0899963378906,398.0899963378906,400.5899963378906,386.5,396.9100036621094,48910700,420.0296651204427,330.49888831244573,44.69809161610994,2.6194306241902723,6.258835389393958,407.9654968261719,435.2130843669639,380.71790928537985,395.05999755859375,3362350674792.715,11269705000,298.35303362357
2025-01-29,389.1000061035156,389.1000061035156,398.5899963378906,384.4800109863281,395.2099914550781,68033600,419.06299845377606,332.2977773030599,47.70346797534398,0.8756934632174307,5.182207004158653,405.8374969482422,431.9161504235971,379.75884347288724,390.7233378092448,3388932990067.894,11337738600,298.90731385074395
2025-01-30,400.2799987792969,400.2799987792969,412.5,384.4100036621094,410.7799987792969,98092900,417.8646647135417,334.0351106431749,52.133949506004114,0.39138947974589655,4.224043499276102,404.9809967041016,430.58012421619657,379.3818691920066,399.06333414713544,3428078269798.0557,11435831500,299.76642011541145
2025-01-31,404.6000061035156,404.6000061035156,419.989990234375,401.3399963378906,401.5299987792969,83283600,415.9173319498698,335.8834440443251,53.81461400724498,0.352104726767152,3.4496557447743124,405.0189971923828,430.61324903807014,379.4247453466955,408.64333089192706,3462111557510.7266,11519115100,300.5536039405255
2025-02-03,383.67999267578125,383.67999267578125,389.1700134277344,374.3599853515625,386.67999267578125,93732100,412.7113321940104,337.3687772962782,43.0680128682897,-1.3515194953205878,2.4894206967553325,405.238996887207,429.96252619987627,380.51546757453775,382.40333048502606,3497955024724.082,11612847200,301.2142469870853
2025-02-04,392.2099914550781,392.2099914550781,394.0,381.3999938964844,382.6300048828125,57072200,411.11399841308594,338.9014438205295,48.550676291380285,-1.9904101428206786,1.5934545288401303,404.32749633789064,429.58215361219,379.0728390635913,389.2033284505208,3520167714926.0757,11669919400,301.6445610520734
2025-02-05,378.1700134277344,378.1700134277344,388.3900146484375,375.5299987792969,387.510009765625,57223300,409.1806650797526,340.24755520290796,30.035900462279926,-3.5882810039512947,0.5571074222818454,402.6834976196289,430.26879701057874,375.09819822867905,380.69667561848956,3541952435003.995,11727142700,302.03030061227065
2025-02-06,374.32000732421875,374.32000732421875,375.3999938964844,363.17999267578125,373.0299987792969,77918200,407.62266540527344,341.5819997151693,32.79616541805099,-5.106405031568272,-0.575595068488178,401.6814987182617,431.8725856431838,371.4904117933396,370.96666463216144,3570857489772.1367,11805060900,302.4853086333622
2025-02-07,361.6199951171875,361.6199951171875,380.54998779296875,360.3399963378906,370.19000244140625,70298300,405.3233317057292,342.70599975585935,21.747082065754455,-7.250732180472198,-1.9106224908849823,400.01549835205077,435.06012665260096,364.9708700515006,367.5033264160156,3596692348863.528,11875359200,302.8701943486078
2025-02-10,350.7300109863281,350.7300109863281,362.70001220703125,350.510009765625,356.2099914550781,77514900,401.60499877929686,343.69599982367623,20.254705927930686,-9.716847829733581,-3.471867558654702,397.81499938964845,439.2065386617577,356.4234601175392,354.6466776529948,3624182750617.132,11952874100,303.2059670583439
2025-02-11,328.5,328.5,349.3699951171875,325.1000061035156,345.79998779296875,118543400,397.4173319498698,344.4791110568576,18.286344527955265,-13.311590621315133,-5.439812171186789,394.0744995117187,445.64464608697466,342.5043529364628,334.3233337402344,3663814575298.034,12071417500,303.5115449613133
2025-02-12,336.510009765625,336.510009765625,346.3999938964844,329.1199951171875,329.94000244140625,105382700,394.24566548665365,345.4512222290039,23.253195383482606,-15.33731036992532,-7.419311810934496,391.0820007324219,448.6865987576722,333.47740270717156,337.3433329264323,3699364726548.8203,12176800200,303.80433823237246
2025-02-13,355.94000244140625,355.94000244140625,358.69000244140625,342.8500061035156,345.0,89441500,392.19666544596356,346.7321111043294,33.71285638932628,-15.199657647606841,-8.975380978268966,387.468000793457,444.3268013293035,330.6092002576105,352.4933369954427,3730892259349.698,12266241700,304.15936279404133
