Date,Adj Close,Close,High,Low,Open,Volume,30d_MA,90d_MA,RSI,MACD,MACD_Signal,BB_MA,BB_Upper,BB_Lower,Typical_Price,Cumulative_TPV,Cumulative_Volume,VWAP
2024-11-08,117.97145080566406,121.11000061035156,121.41999816894531,119.66000366210938,120.9800033569336,12836000,120.44466654459636,117.13477766248914,54.02658060975538,0.21184250139091887,0.06475763619821377,119.5504997253418,123.55805411833946,115.54294533234413,120.73000081380208,145632379285.4599,1244881400,116.98494273065683
2024-11-11,117.3480453491211,120.47000122070312,121.62000274658203,120.06999969482422,121.0,11969700,120.5529998779297,117.21366653442382,49.10228036154165,0.2753310312519943,0.10687231520896989,119.36999969482422,122.80250151266227,115.93749787698616,120.72000122070312,147077361484.07135,1256851100,117.02051379361593
2024-11-12,117.23114776611328,120.3499984741211,121.30999755859375,119.83999633789062,121.12999725341797,11972800,120.56699981689454,117.30444429185656,50.32000732421874,0.31236221268359543,0.147970294703895,119.36999969482422,122.80250151266227,115.93749787698616,120.49999745686848,148520083853.62296,1268823900,117.05334668871146
2024-11-13,118.32212829589844,121.47000122070312,122.05000305175781,118.80000305175781,120.56999969482422,15127900,120.56533330281576,117.42144427829318,57.26431425081011,0.4271605116786077,0.20380833809883755,119.4104995727539,122.92521803376381,115.895781111744,120.77333577473958,150347130799.88965,1283951800,117.09717670078398
2024-11-14,118.40068817138672,120.55999755859375,121.87999725341797,120.33000183105469,121.66000366210938,13041800,120.49799982706706,117.51744427151151,53.89090582225129,0.43964138813973364,0.2509749481070168,119.42099952697754,122.94876608712603,115.89323296682905,120.92333221435547,151924188713.96283,1296993600,117.1356502560713
2024-11-15,117.17308044433594,119.30999755859375,121.23999786376953,119.12999725341797,120.4000015258789,19051700,120.31399968465169,117.5847775777181,51.42260829787335,0.3446945946190709,0.2697188774094277,119.3859992980957,122.9030344529303,115.8689641432611,119.89333089192708,154208360486.11655,1316045300,117.17557175738293
2024-11-18,118.15516662597656,120.30999755859375,120.62000274658203,119.2699966430664,119.79000091552734,14243700,120.14533284505208,117.66299981011285,60.986210666318485,0.34615001742061224,0.2850051054116646,119.39749908447266,122.9255755157829,115.86942265316242,120.06666564941406,155918554051.6271,1330289000,117.20652734227458
2024-11-19,116.50525665283203,118.62999725341797,119.75,118.19999694824219,119.75,11584400,120.0316660563151,117.70099978976779,56.51879429005929,0.20932845803548616,0.26986977593642897,119.29399909973145,122.7824190146488,115.8055791848141,118.85999806722005,157295475813.237,1341873400,117.22080176359185
2024-11-20,118.16499328613281,120.31999969482422,120.47000122070312,118.63999938964844,119.16999816894531,11360900,119.9726661682129,117.74855533175999,60.740281907661284,0.23456157967743252,0.2628081366846297,119.29649925231934,122.7879347929873,115.80506371165137,119.81000010172527,158656625243.3927,1353234300,117.24253903658273
2024-11-21,119.74615478515625,121.93000030517578,122.55000305175781,120.2699966430664,121.08000183105469,14675400,119.93233286539713,117.79622200859917,71.46370199785758,0.38009115011239203,0.2862647393701822,119.41349945068359,123.09784718178233,115.72915171958485,121.58333333333333,160440909293.3927,1367909700,117.28910855255482
2024-11-22,119.6086654663086,121.79000091552734,123.20999908447266,121.63999938964844,121.81999969482422,13323400,119.871666208903,117.8294442070855,62.480365108670846,0.4786104787705341,0.3247338872502526,119.52849960327148,123.36340557125735,115.69359363528562,122.21333312988281,162069206416.01538,1381233100,117.33660771379964
2024-11-25,117.8212661743164,119.97000122070312,121.87999725341797,119.61000061035156,121.43000030517578,26580300,119.73466618855794,117.87277755737304,53.55383925671195,0.40515857566748537,0.3408188249336992,119.58199958801269,123.40983563598402,115.75416354004136,120.48666636149089,165271778153.90372,1407813400,117.39608257309081
2024-11-26,115.85708618164062,117.97000122070312,119.68000030517578,117.8499984741211,119.52999877929688,14827300,119.65533294677735,117.90277760823568,39.30841246287606,0.18344943704637728,0.3093449473562348,119.616499710083,123.36866645793837,115.86433296222764,118.5,167028813203.90372,1422640700,117.40758801846715
2024-11-27,115.5526351928711,117.66000366210938,118.7300033569336,117.43000030517578,118.08999633789062,11079100,119.55533294677734,117.9499998304579,37.82276496954899,-0.01707404588700001,0.24406114870758785,119.66499977111816,123.2804791554027,116.04952038683362,117.94000244140625,168335482284.9523,1433719800,117.41170226215213
2024-11-29,115.8472671508789,117.95999908447266,118.5,116.94999694824219,117.44000244140625,9426500,119.47566630045573,117.98277757432726,39.20493259308879,-0.1500535039979951,0.16523821816647127,119.72399978637695,123.17606887390377,116.27193069885013,117.80333201090495,169445955394.1531,1443146300,117.41426035194984
2024-12-02,115.73922729492188,117.8499984741211,118.19999694824219,116.81999969482422,118.05000305175781,12687300,119.40366617838542,117.98744422064887,40.68278172180069,-0.26130465515005596,0.07992964350316582,119.8689998626709,122.6563769378492,117.0816227874926,117.62333170572917,170938277890.5032,1455833600,117.41608236717659
